Metro,Quarter,Employment,Emp_Change,Skilled labor per 100 jobs,Skilled color,College degrees per 100 people,Degree color,Size
"Lexington, KY",20151,184145.0,-0.063,31.1,red,65.8,red,Mid-sized metro (pop. >500K)
"Lexington, KY",20152,149889.0,-0.063,31.1,red,65.8,red,Mid-sized metro (pop. >500K)
"Lexington, KY",20153,183653.0,-0.063,31.1,red,65.8,red,Mid-sized metro (pop. >500K)
"Lexington, KY",20154,139930.0,-0.063,31.1,red,65.8,red,Mid-sized metro (pop. >500K)
"Lexington, KY",20161,180632.0,-0.063,31.1,red,65.8,red,Mid-sized metro (pop. >500K)
"Lexington, KY",20162,183869.0,-0.063,31.1,red,65.8,red,Mid-sized metro (pop. >500K)
"Lexington, KY",20163,185522.0,-0.063,31.1,red,65.8,red,Mid-sized metro (pop. >500K)
"Lexington, KY",20164,154601.0,-0.063,31.1,red,65.8,red,Mid-sized metro (pop. >500K)
"Lexington, KY",20171,184348.0,-0.063,31.1,red,65.8,red,Mid-sized metro (pop. >500K)
"Lexington, KY",20172,196136.0,-0.063,31.1,red,65.8,red,Mid-sized metro (pop. >500K)
"Lexington, KY",20173,196105.0,-0.063,31.1,red,65.8,red,Mid-sized metro (pop. >500K)
"Lexington, KY",20174,198252.0,-0.063,31.1,red,65.8,red,Mid-sized metro (pop. >500K)
"Lexington, KY",20181,200418.0,-0.063,31.1,red,65.8,red,Mid-sized metro (pop. >500K)
"Lexington, KY",20182,203191.0,-0.063,31.1,red,65.8,red,Mid-sized metro (pop. >500K)
"Lexington, KY",20183,203506.0,-0.063,31.1,red,65.8,red,Mid-sized metro (pop. >500K)
"Lexington, KY",20184,177614.0,-0.063,31.1,red,65.8,red,Mid-sized metro (pop. >500K)
"Lexington, KY",20191,185094.0,-0.063,31.1,red,65.8,red,Mid-sized metro (pop. >500K)
"Lexington, KY",20192,188015.0,-0.063,31.1,red,65.8,red,Mid-sized metro (pop. >500K)
"Lexington, KY",20193,177345.0,-0.063,31.1,red,65.8,red,Mid-sized metro (pop. >500K)
"Lexington, KY",20194,179605.0,-0.063,31.1,red,65.8,red,Mid-sized metro (pop. >500K)
"Lexington, KY",20201,181146.0,-0.063,31.1,red,65.8,red,Mid-sized metro (pop. >500K)
"Little Rock, AR",20141,217248.0,,36.6,green,67.0,red,Mid-sized metro (pop. >500K)
"Little Rock, AR",20142,209606.0,,36.6,green,67.0,red,Mid-sized metro (pop. >500K)
"Little Rock, AR",20143,208614.0,,36.6,green,67.0,red,Mid-sized metro (pop. >500K)
"Little Rock, AR",20144,211924.0,,36.6,green,67.0,red,Mid-sized metro (pop. >500K)
"Little Rock, AR",20151,206329.0,,36.6,green,67.0,red,Mid-sized metro (pop. >500K)
"Little Rock, AR",20152,211159.0,,36.6,green,67.0,red,Mid-sized metro (pop. >500K)
"Little Rock, AR",20153,190433.0,,36.6,green,67.0,red,Mid-sized metro (pop. >500K)
"Little Rock, AR",20154,193823.0,,36.6,green,67.0,red,Mid-sized metro (pop. >500K)
"Little Rock, AR",20161,190809.0,,36.6,green,67.0,red,Mid-sized metro (pop. >500K)
"Little Rock, AR",20162,214185.0,,36.6,green,67.0,red,Mid-sized metro (pop. >500K)
"Little Rock, AR",20163,214610.0,,36.6,green,67.0,red,Mid-sized metro (pop. >500K)
"Little Rock, AR",20164,195851.0,,36.6,green,67.0,red,Mid-sized metro (pop. >500K)
"Little Rock, AR",20171,214531.0,,36.6,green,67.0,red,Mid-sized metro (pop. >500K)
"Little Rock, AR",20172,167237.0,,36.6,green,67.0,red,Mid-sized metro (pop. >500K)
"Little Rock, AR",20173,184474.0,,36.6,green,67.0,red,Mid-sized metro (pop. >500K)
"Little Rock, AR",20174,187486.0,,36.6,green,67.0,red,Mid-sized metro (pop. >500K)
"Little Rock, AR",20181,165883.0,,36.6,green,67.0,red,Mid-sized metro (pop. >500K)
"Little Rock, AR",20182,171020.0,,36.6,green,67.0,red,Mid-sized metro (pop. >500K)
"Little Rock, AR",20183,171617.0,,36.6,green,67.0,red,Mid-sized metro (pop. >500K)
"Little Rock, AR",20184,156604.0,,36.6,green,67.0,red,Mid-sized metro (pop. >500K)
"Little Rock, AR",20191,182799.0,,36.6,green,67.0,red,Mid-sized metro (pop. >500K)
"Little Rock, AR",20192,183498.0,,36.6,green,67.0,red,Mid-sized metro (pop. >500K)
"Little Rock, AR",20193,182525.0,,36.6,green,67.0,red,Mid-sized metro (pop. >500K)
"Little Rock, AR",20194,167953.0,,36.6,green,67.0,red,Mid-sized metro (pop. >500K)
"Madison, WI",20141,195759.0,0.238,40.0,green,66.7,red,Mid-sized metro (pop. >500K)
"Madison, WI",20142,257023.0,0.238,40.0,green,66.7,red,Mid-sized metro (pop. >500K)
"Madison, WI",20143,213212.0,0.238,40.0,green,66.7,red,Mid-sized metro (pop. >500K)
"Madison, WI",20144,197488.0,0.238,40.0,green,66.7,red,Mid-sized metro (pop. >500K)
"Madison, WI",20151,208507.0,0.238,40.0,green,66.7,red,Mid-sized metro (pop. >500K)
"Madison, WI",20152,220626.0,0.238,40.0,green,66.7,red,Mid-sized metro (pop. >500K)
"Madison, WI",20153,220943.0,0.238,40.0,green,66.7,red,Mid-sized metro (pop. >500K)
"Madison, WI",20154,224131.0,0.238,40.0,green,66.7,red,Mid-sized metro (pop. >500K)
"Madison, WI",20161,216784.0,0.238,40.0,green,66.7,red,Mid-sized metro (pop. >500K)
"Madison, WI",20162,227086.0,0.238,40.0,green,66.7,red,Mid-sized metro (pop. >500K)
"Madison, WI",20163,226411.0,0.238,40.0,green,66.7,red,Mid-sized metro (pop. >500K)
"Madison, WI",20164,226896.0,0.238,40.0,green,66.7,red,Mid-sized metro (pop. >500K)
"Madison, WI",20171,220037.0,0.238,40.0,green,66.7,red,Mid-sized metro (pop. >500K)
"Madison, WI",20172,262549.0,0.238,40.0,green,66.7,red,Mid-sized metro (pop. >500K)
"Madison, WI",20173,243707.0,0.238,40.0,green,66.7,red,Mid-sized metro (pop. >500K)
"Madison, WI",20174,245768.0,0.238,40.0,green,66.7,red,Mid-sized metro (pop. >500K)
"Madison, WI",20181,205858.0,0.238,40.0,green,66.7,red,Mid-sized metro (pop. >500K)
"Madison, WI",20182,216145.0,0.238,40.0,green,66.7,red,Mid-sized metro (pop. >500K)
"Madison, WI",20183,217729.0,0.238,40.0,green,66.7,red,Mid-sized metro (pop. >500K)
"Madison, WI",20184,219711.0,0.238,40.0,green,66.7,red,Mid-sized metro (pop. >500K)
"Madison, WI",20191,215571.0,0.238,40.0,green,66.7,red,Mid-sized metro (pop. >500K)
"Madison, WI",20192,225406.0,0.238,40.0,green,66.7,red,Mid-sized metro (pop. >500K)
"Madison, WI",20193,221201.0,0.238,40.0,green,66.7,red,Mid-sized metro (pop. >500K)
"Madison, WI",20194,224559.0,0.238,40.0,green,66.7,red,Mid-sized metro (pop. >500K)
"Madison, WI",20201,242338.0,0.238,40.0,green,66.7,red,Mid-sized metro (pop. >500K)
"McAllen, TX",20141,182939.0,0.156,28.4,red,56.00000000000001,red,Mid-sized metro (pop. >500K)
"McAllen, TX",20142,184688.0,0.156,28.4,red,56.00000000000001,red,Mid-sized metro (pop. >500K)
"McAllen, TX",20143,184577.0,0.156,28.4,red,56.00000000000001,red,Mid-sized metro (pop. >500K)
"McAllen, TX",20144,190624.0,0.156,28.4,red,56.00000000000001,red,Mid-sized metro (pop. >500K)
"McAllen, TX",20151,189360.0,0.156,28.4,red,56.00000000000001,red,Mid-sized metro (pop. >500K)
"McAllen, TX",20152,189039.0,0.156,28.4,red,56.00000000000001,red,Mid-sized metro (pop. >500K)
"McAllen, TX",20153,188635.0,0.156,28.4,red,56.00000000000001,red,Mid-sized metro (pop. >500K)
"McAllen, TX",20154,192735.0,0.156,28.4,red,56.00000000000001,red,Mid-sized metro (pop. >500K)
"McAllen, TX",20161,191975.0,0.156,28.4,red,56.00000000000001,red,Mid-sized metro (pop. >500K)
"McAllen, TX",20162,190797.0,0.156,28.4,red,56.00000000000001,red,Mid-sized metro (pop. >500K)
"McAllen, TX",20163,192126.0,0.156,28.4,red,56.00000000000001,red,Mid-sized metro (pop. >500K)
"McAllen, TX",20164,197218.0,0.156,28.4,red,56.00000000000001,red,Mid-sized metro (pop. >500K)
"McAllen, TX",20171,196403.0,0.156,28.4,red,56.00000000000001,red,Mid-sized metro (pop. >500K)
"McAllen, TX",20172,196514.0,0.156,28.4,red,56.00000000000001,red,Mid-sized metro (pop. >500K)
"McAllen, TX",20173,196416.0,0.156,28.4,red,56.00000000000001,red,Mid-sized metro (pop. >500K)
"McAllen, TX",20174,202286.0,0.156,28.4,red,56.00000000000001,red,Mid-sized metro (pop. >500K)
"McAllen, TX",20181,202121.0,0.156,28.4,red,56.00000000000001,red,Mid-sized metro (pop. >500K)
"McAllen, TX",20182,202091.0,0.156,28.4,red,56.00000000000001,red,Mid-sized metro (pop. >500K)
"McAllen, TX",20183,202296.0,0.156,28.4,red,56.00000000000001,red,Mid-sized metro (pop. >500K)
"McAllen, TX",20184,208210.0,0.156,28.4,red,56.00000000000001,red,Mid-sized metro (pop. >500K)
"McAllen, TX",20191,207103.0,0.156,28.4,red,56.00000000000001,red,Mid-sized metro (pop. >500K)
"McAllen, TX",20192,207648.0,0.156,28.4,red,56.00000000000001,red,Mid-sized metro (pop. >500K)
"McAllen, TX",20193,208882.0,0.156,28.4,red,56.00000000000001,red,Mid-sized metro (pop. >500K)
"McAllen, TX",20194,213925.0,0.156,28.4,red,56.00000000000001,red,Mid-sized metro (pop. >500K)
"McAllen, TX",20201,211456.0,0.156,28.4,red,56.00000000000001,red,Mid-sized metro (pop. >500K)
"Modesto, CA",20141,136040.0,0.141,28.0,red,63.3,red,Mid-sized metro (pop. >500K)
"Modesto, CA",20142,142811.0,0.141,28.0,red,63.3,red,Mid-sized metro (pop. >500K)
"Modesto, CA",20143,145353.0,0.141,28.0,red,63.3,red,Mid-sized metro (pop. >500K)
"Modesto, CA",20144,139536.0,0.141,28.0,red,63.3,red,Mid-sized metro (pop. >500K)
"Modesto, CA",20151,140984.0,0.141,28.0,red,63.3,red,Mid-sized metro (pop. >500K)
"Modesto, CA",20152,146030.0,0.141,28.0,red,63.3,red,Mid-sized metro (pop. >500K)
"Modesto, CA",20153,150522.0,0.141,28.0,red,63.3,red,Mid-sized metro (pop. >500K)
"Modesto, CA",20154,146549.0,0.141,28.0,red,63.3,red,Mid-sized metro (pop. >500K)
"Modesto, CA",20161,143305.0,0.141,28.0,red,63.3,red,Mid-sized metro (pop. >500K)
"Modesto, CA",20162,149537.0,0.141,28.0,red,63.3,red,Mid-sized metro (pop. >500K)
"Modesto, CA",20163,155844.0,0.141,28.0,red,63.3,red,Mid-sized metro (pop. >500K)
"Modesto, CA",20164,148306.0,0.141,28.0,red,63.3,red,Mid-sized metro (pop. >500K)
"Modesto, CA",20171,134496.0,0.141,28.0,red,63.3,red,Mid-sized metro (pop. >500K)
"Modesto, CA",20172,137581.0,0.141,28.0,red,63.3,red,Mid-sized metro (pop. >500K)
"Modesto, CA",20173,155888.0,0.141,28.0,red,63.3,red,Mid-sized metro (pop. >500K)
"Modesto, CA",20174,152122.0,0.141,28.0,red,63.3,red,Mid-sized metro (pop. >500K)
"Modesto, CA",20181,150260.0,0.141,28.0,red,63.3,red,Mid-sized metro (pop. >500K)
"Modesto, CA",20182,155420.0,0.141,28.0,red,63.3,red,Mid-sized metro (pop. >500K)
"Modesto, CA",20183,160226.0,0.141,28.0,red,63.3,red,Mid-sized metro (pop. >500K)
"Modesto, CA",20184,154219.0,0.141,28.0,red,63.3,red,Mid-sized metro (pop. >500K)
"Modesto, CA",20191,152463.0,0.141,28.0,red,63.3,red,Mid-sized metro (pop. >500K)
"Modesto, CA",20192,157690.0,0.141,28.0,red,63.3,red,Mid-sized metro (pop. >500K)
"Modesto, CA",20193,161913.0,0.141,28.0,red,63.3,red,Mid-sized metro (pop. >500K)
"Modesto, CA",20194,156087.0,0.141,28.0,red,63.3,red,Mid-sized metro (pop. >500K)
"Modesto, CA",20201,155234.0,0.141,28.0,red,63.3,red,Mid-sized metro (pop. >500K)
"North Port, FL",20141,231401.0,0.183,29.5,red,77.4,green,Mid-sized metro (pop. >500K)
"North Port, FL",20142,234225.0,0.183,29.5,red,77.4,green,Mid-sized metro (pop. >500K)
"North Port, FL",20143,233106.0,0.183,29.5,red,77.4,green,Mid-sized metro (pop. >500K)
"North Port, FL",20144,240971.0,0.183,29.5,red,77.4,green,Mid-sized metro (pop. >500K)
"North Port, FL",20151,249514.0,0.183,29.5,red,77.4,green,Mid-sized metro (pop. >500K)
"North Port, FL",20152,246281.0,0.183,29.5,red,77.4,green,Mid-sized metro (pop. >500K)
"North Port, FL",20153,240961.0,0.183,29.5,red,77.4,green,Mid-sized metro (pop. >500K)
"North Port, FL",20154,251476.0,0.183,29.5,red,77.4,green,Mid-sized metro (pop. >500K)
"North Port, FL",20161,251652.0,0.183,29.5,red,77.4,green,Mid-sized metro (pop. >500K)
"North Port, FL",20162,248650.0,0.183,29.5,red,77.4,green,Mid-sized metro (pop. >500K)
"North Port, FL",20163,248870.0,0.183,29.5,red,77.4,green,Mid-sized metro (pop. >500K)
"North Port, FL",20164,258560.0,0.183,29.5,red,77.4,green,Mid-sized metro (pop. >500K)
"North Port, FL",20171,259678.0,0.183,29.5,red,77.4,green,Mid-sized metro (pop. >500K)
"North Port, FL",20172,255660.0,0.183,29.5,red,77.4,green,Mid-sized metro (pop. >500K)
"North Port, FL",20173,247830.0,0.183,29.5,red,77.4,green,Mid-sized metro (pop. >500K)
"North Port, FL",20174,263161.0,0.183,29.5,red,77.4,green,Mid-sized metro (pop. >500K)
"North Port, FL",20181,265403.0,0.183,29.5,red,77.4,green,Mid-sized metro (pop. >500K)
"North Port, FL",20182,262403.0,0.183,29.5,red,77.4,green,Mid-sized metro (pop. >500K)
"North Port, FL",20183,260905.0,0.183,29.5,red,77.4,green,Mid-sized metro (pop. >500K)
"North Port, FL",20184,269834.0,0.183,29.5,red,77.4,green,Mid-sized metro (pop. >500K)
"North Port, FL",20191,273184.0,0.183,29.5,red,77.4,green,Mid-sized metro (pop. >500K)
"North Port, FL",20192,268344.0,0.183,29.5,red,77.4,green,Mid-sized metro (pop. >500K)
"North Port, FL",20193,266719.0,0.183,29.5,red,77.4,green,Mid-sized metro (pop. >500K)
"North Port, FL",20194,276956.0,0.183,29.5,red,77.4,green,Mid-sized metro (pop. >500K)
"North Port, FL",20201,273735.0,0.183,29.5,red,77.4,green,Mid-sized metro (pop. >500K)
"Ogden, UT",20141,119649.0,0.151,34.2,green,59.7,red,Mid-sized metro (pop. >500K)
"Ogden, UT",20142,96470.0,0.151,34.2,green,59.7,red,Mid-sized metro (pop. >500K)
"Ogden, UT",20143,125319.0,0.151,34.2,green,59.7,red,Mid-sized metro (pop. >500K)
"Ogden, UT",20144,101073.0,0.151,34.2,green,59.7,red,Mid-sized metro (pop. >500K)
"Ogden, UT",20151,98179.0,0.151,34.2,green,59.7,red,Mid-sized metro (pop. >500K)
"Ogden, UT",20152,109393.0,0.151,34.2,green,59.7,red,Mid-sized metro (pop. >500K)
"Ogden, UT",20153,132175.0,0.151,34.2,green,59.7,red,Mid-sized metro (pop. >500K)
"Ogden, UT",20154,122119.0,0.151,34.2,green,59.7,red,Mid-sized metro (pop. >500K)
"Ogden, UT",20161,147477.0,0.151,34.2,green,59.7,red,Mid-sized metro (pop. >500K)
"Ogden, UT",20162,135614.0,0.151,34.2,green,59.7,red,Mid-sized metro (pop. >500K)
"Ogden, UT",20163,161466.0,0.151,34.2,green,59.7,red,Mid-sized metro (pop. >500K)
"Ogden, UT",20164,130237.0,0.151,34.2,green,59.7,red,Mid-sized metro (pop. >500K)
"Ogden, UT",20171,172830.0,0.151,34.2,green,59.7,red,Mid-sized metro (pop. >500K)
"Ogden, UT",20172,154564.0,0.151,34.2,green,59.7,red,Mid-sized metro (pop. >500K)
"Ogden, UT",20173,154400.0,0.151,34.2,green,59.7,red,Mid-sized metro (pop. >500K)
"Ogden, UT",20174,146335.0,0.151,34.2,green,59.7,red,Mid-sized metro (pop. >500K)
"Ogden, UT",20181,187763.0,0.151,34.2,green,59.7,red,Mid-sized metro (pop. >500K)
"Ogden, UT",20182,174931.0,0.151,34.2,green,59.7,red,Mid-sized metro (pop. >500K)
"Ogden, UT",20183,184694.0,0.151,34.2,green,59.7,red,Mid-sized metro (pop. >500K)
"Ogden, UT",20184,176337.0,0.151,34.2,green,59.7,red,Mid-sized metro (pop. >500K)
"Ogden, UT",20191,171325.0,0.151,34.2,green,59.7,red,Mid-sized metro (pop. >500K)
"Ogden, UT",20192,175235.0,0.151,34.2,green,59.7,red,Mid-sized metro (pop. >500K)
"Ogden, UT",20193,141595.0,0.151,34.2,green,59.7,red,Mid-sized metro (pop. >500K)
"Ogden, UT",20194,141835.0,0.151,34.2,green,59.7,red,Mid-sized metro (pop. >500K)
"Ogden, UT",20201,137667.0,0.151,34.2,green,59.7,red,Mid-sized metro (pop. >500K)
"Omaha, NE",20141,332160.0,-0.037,36.8,green,65.5,red,Mid-sized metro (pop. >500K)
"Omaha, NE",20142,319064.0,-0.037,36.8,green,65.5,red,Mid-sized metro (pop. >500K)
"Omaha, NE",20143,314762.0,-0.037,36.8,green,65.5,red,Mid-sized metro (pop. >500K)
"Omaha, NE",20144,314105.0,-0.037,36.8,green,65.5,red,Mid-sized metro (pop. >500K)
"Omaha, NE",20151,339380.0,-0.037,36.8,green,65.5,red,Mid-sized metro (pop. >500K)
"Omaha, NE",20152,349734.0,-0.037,36.8,green,65.5,red,Mid-sized metro (pop. >500K)
"Omaha, NE",20153,310106.0,-0.037,36.8,green,65.5,red,Mid-sized metro (pop. >500K)
"Omaha, NE",20154,329197.0,-0.037,36.8,green,65.5,red,Mid-sized metro (pop. >500K)
"Omaha, NE",20161,344931.0,-0.037,36.8,green,65.5,red,Mid-sized metro (pop. >500K)
"Omaha, NE",20162,370538.0,-0.037,36.8,green,65.5,red,Mid-sized metro (pop. >500K)
"Omaha, NE",20163,370469.0,-0.037,36.8,green,65.5,red,Mid-sized metro (pop. >500K)
"Omaha, NE",20164,355438.0,-0.037,36.8,green,65.5,red,Mid-sized metro (pop. >500K)
"Omaha, NE",20171,365054.0,-0.037,36.8,green,65.5,red,Mid-sized metro (pop. >500K)
"Omaha, NE",20172,416410.0,-0.037,36.8,green,65.5,red,Mid-sized metro (pop. >500K)
"Omaha, NE",20173,361210.0,-0.037,36.8,green,65.5,red,Mid-sized metro (pop. >500K)
"Omaha, NE",20174,324882.0,-0.037,36.8,green,65.5,red,Mid-sized metro (pop. >500K)
"Omaha, NE",20181,317170.0,-0.037,36.8,green,65.5,red,Mid-sized metro (pop. >500K)
"Omaha, NE",20182,377416.0,-0.037,36.8,green,65.5,red,Mid-sized metro (pop. >500K)
"Omaha, NE",20183,321310.0,-0.037,36.8,green,65.5,red,Mid-sized metro (pop. >500K)
"Omaha, NE",20184,325794.0,-0.037,36.8,green,65.5,red,Mid-sized metro (pop. >500K)
"Omaha, NE",20191,367436.0,-0.037,36.8,green,65.5,red,Mid-sized metro (pop. >500K)
"Omaha, NE",20192,380270.0,-0.037,36.8,green,65.5,red,Mid-sized metro (pop. >500K)
"Omaha, NE",20193,321159.0,-0.037,36.8,green,65.5,red,Mid-sized metro (pop. >500K)
"Omaha, NE",20194,315911.0,-0.037,36.8,green,65.5,red,Mid-sized metro (pop. >500K)
"Omaha, NE",20201,319916.0,-0.037,36.8,green,65.5,red,Mid-sized metro (pop. >500K)
"Oxnard, CA",20141,273261.0,0.041,33.5,green,67.30000000000001,green,Mid-sized metro (pop. >500K)
"Oxnard, CA",20142,272700.0,0.041,33.5,green,67.30000000000001,green,Mid-sized metro (pop. >500K)
"Oxnard, CA",20143,268208.0,0.041,33.5,green,67.30000000000001,green,Mid-sized metro (pop. >500K)
"Oxnard, CA",20144,274750.0,0.041,33.5,green,67.30000000000001,green,Mid-sized metro (pop. >500K)
"Oxnard, CA",20151,273527.0,0.041,33.5,green,67.30000000000001,green,Mid-sized metro (pop. >500K)
"Oxnard, CA",20152,272626.0,0.041,33.5,green,67.30000000000001,green,Mid-sized metro (pop. >500K)
"Oxnard, CA",20153,270047.0,0.041,33.5,green,67.30000000000001,green,Mid-sized metro (pop. >500K)
"Oxnard, CA",20154,275970.0,0.041,33.5,green,67.30000000000001,green,Mid-sized metro (pop. >500K)
"Oxnard, CA",20161,274797.0,0.041,33.5,green,67.30000000000001,green,Mid-sized metro (pop. >500K)
"Oxnard, CA",20162,276547.0,0.041,33.5,green,67.30000000000001,green,Mid-sized metro (pop. >500K)
"Oxnard, CA",20163,272866.0,0.041,33.5,green,67.30000000000001,green,Mid-sized metro (pop. >500K)
"Oxnard, CA",20164,276564.0,0.041,33.5,green,67.30000000000001,green,Mid-sized metro (pop. >500K)
"Oxnard, CA",20171,275728.0,0.041,33.5,green,67.30000000000001,green,Mid-sized metro (pop. >500K)
"Oxnard, CA",20172,280763.0,0.041,33.5,green,67.30000000000001,green,Mid-sized metro (pop. >500K)
"Oxnard, CA",20173,275947.0,0.041,33.5,green,67.30000000000001,green,Mid-sized metro (pop. >500K)
"Oxnard, CA",20174,280550.0,0.041,33.5,green,67.30000000000001,green,Mid-sized metro (pop. >500K)
"Oxnard, CA",20181,279852.0,0.041,33.5,green,67.30000000000001,green,Mid-sized metro (pop. >500K)
"Oxnard, CA",20182,285107.0,0.041,33.5,green,67.30000000000001,green,Mid-sized metro (pop. >500K)
"Oxnard, CA",20183,280490.0,0.041,33.5,green,67.30000000000001,green,Mid-sized metro (pop. >500K)
"Oxnard, CA",20184,284191.0,0.041,33.5,green,67.30000000000001,green,Mid-sized metro (pop. >500K)
"Oxnard, CA",20191,283374.0,0.041,33.5,green,67.30000000000001,green,Mid-sized metro (pop. >500K)
"Oxnard, CA",20192,289141.0,0.041,33.5,green,67.30000000000001,green,Mid-sized metro (pop. >500K)
"Oxnard, CA",20193,285007.0,0.041,33.5,green,67.30000000000001,green,Mid-sized metro (pop. >500K)
"Oxnard, CA",20194,288914.0,0.041,33.5,green,67.30000000000001,green,Mid-sized metro (pop. >500K)
"Oxnard, CA",20201,284501.0,0.041,33.5,green,67.30000000000001,green,Mid-sized metro (pop. >500K)
"Palm Bay, FL",20141,161062.0,0.208,37.5,green,74.3,green,Mid-sized metro (pop. >500K)
"Palm Bay, FL",20142,161594.0,0.208,37.5,green,74.3,green,Mid-sized metro (pop. >500K)
"Palm Bay, FL",20143,161951.0,0.208,37.5,green,74.3,green,Mid-sized metro (pop. >500K)
"Palm Bay, FL",20144,165312.0,0.208,37.5,green,74.3,green,Mid-sized metro (pop. >500K)
"Palm Bay, FL",20151,166133.0,0.208,37.5,green,74.3,green,Mid-sized metro (pop. >500K)
"Palm Bay, FL",20152,166377.0,0.208,37.5,green,74.3,green,Mid-sized metro (pop. >500K)
"Palm Bay, FL",20153,166430.0,0.208,37.5,green,74.3,green,Mid-sized metro (pop. >500K)
"Palm Bay, FL",20154,170249.0,0.208,37.5,green,74.3,green,Mid-sized metro (pop. >500K)
"Palm Bay, FL",20161,170173.0,0.208,37.5,green,74.3,green,Mid-sized metro (pop. >500K)
"Palm Bay, FL",20162,172841.0,0.208,37.5,green,74.3,green,Mid-sized metro (pop. >500K)
"Palm Bay, FL",20163,175264.0,0.208,37.5,green,74.3,green,Mid-sized metro (pop. >500K)
"Palm Bay, FL",20164,178579.0,0.208,37.5,green,74.3,green,Mid-sized metro (pop. >500K)
"Palm Bay, FL",20171,178390.0,0.208,37.5,green,74.3,green,Mid-sized metro (pop. >500K)
"Palm Bay, FL",20172,179006.0,0.208,37.5,green,74.3,green,Mid-sized metro (pop. >500K)
"Palm Bay, FL",20173,173737.0,0.208,37.5,green,74.3,green,Mid-sized metro (pop. >500K)
"Palm Bay, FL",20174,183723.0,0.208,37.5,green,74.3,green,Mid-sized metro (pop. >500K)
"Palm Bay, FL",20181,186026.0,0.208,37.5,green,74.3,green,Mid-sized metro (pop. >500K)
"Palm Bay, FL",20182,186766.0,0.208,37.5,green,74.3,green,Mid-sized metro (pop. >500K)
"Palm Bay, FL",20183,187603.0,0.208,37.5,green,74.3,green,Mid-sized metro (pop. >500K)
"Palm Bay, FL",20184,191964.0,0.208,37.5,green,74.3,green,Mid-sized metro (pop. >500K)
"Palm Bay, FL",20191,192468.0,0.208,37.5,green,74.3,green,Mid-sized metro (pop. >500K)
"Palm Bay, FL",20192,193676.0,0.208,37.5,green,74.3,green,Mid-sized metro (pop. >500K)
"Palm Bay, FL",20193,193318.0,0.208,37.5,green,74.3,green,Mid-sized metro (pop. >500K)
"Palm Bay, FL",20194,197705.0,0.208,37.5,green,74.3,green,Mid-sized metro (pop. >500K)
"Palm Bay, FL",20201,194487.0,0.208,37.5,green,74.3,green,Mid-sized metro (pop. >500K)
